Date,Open,High,Low,Close,Volume,average,barCount
2025-10-29,635.58,637.01,630.25,635.77,38256559.0,634.62,242666
2025-10-30,632.15,633.5,625.99,626.05,32438007.0,629.568,181346
2025-10-31,634.2,634.2,626.69,629.07,38898714.0,630.603,252150
2025-11-03,635.12,635.82,629.85,632.08,26011815.0,632.287,234505
2025-11-04,623.28,626.95,618.45,619.25,43302019.0,622.3,387007
2025-11-05,618.5,626.6,617.21,623.28,33405433.0,623.096,290915
2025-11-06,621.79,622.04,610.3,611.67,53751184.0,614.503,517399
2025-11-07,608.31,609.95,598.67,609.74,61170780.0,604.351,609597
2025-11-10,618.92,624.31,616.89,623.23,38659435.0,620.976,347311
2025-11-11,620.58,622.72,617.52,621.57,32153141.0,620.529,276410
2025-11-12,624.84,624.86,617.81,621.08,35426453.0,620.388,309520
2025-11-13,617.54,618.12,606.08,608.4,52804482.0,610.638,477006
2025-11-14,599.55,613.35,597.17,608.86,57102874.0,607.793,520240
2025-11-17,606.27,612.48,599.87,603.66,49894399.0,606.178,435642
2025-11-18,599.62,602.31,591.34,596.31,61582660.0,597.354,596298
2025-11-19,597.07,606.16,594.59,599.87,52211174.0,600.117,442316
2025-11-20,611.62,614.03,584.75,585.67,89794451.0,598.299,823286
2025-11-21,587.47,596.98,580.74,590.07,72149642.0,589.007,690223
2025-11-24,595.28,606.68,595.16,605.16,43844183.0,602.755,408363
2025-11-25,603.51,610.27,597.32,608.89,45144935.0,604.382,359449
2025-11-26,612.51,616.19,610.39,614.27,32030368.0,614.098,278830
2025-11-28,616.11,619.25,615.41,619.25,16687378.0,617.175,135586
2025-12-01,613.61,619.45,612.52,617.17,30766713.0,616.582,261857
2025-12-02,619.46,623.75,617.59,622.0,43716423.0,621.454,398963
2025-12-03,619.62,624.22,618.03,623.52,35413794.0,621.834,307769
2025-12-04,624.92,624.94,619.54,622.94,37630743.0,621.959,349805
2025-12-05,624.38,628.92,623.71,625.48,41362617.0,625.934,370058
2025-12-08,627.18,628.84,621.69,624.28,33631146.0,624.247,316132
2025-12-09,623.04,625.87,621.62,625.05,29752304.0,624.562,269603
2025-12-10,623.83,629.21,620.99,627.61,42687657.0,625.127,392484
2025-12-11,623.84,625.78,617.72,625.58,45937608.0,622.29,428152
2025-12-12,622.08,623.54,611.36,613.62,59938994.0,615.947,581273
2025-12-15,618.39,618.42,609.32,610.54,35062167.0,612.695,340892
2025-12-16,608.26,613.51,606.91,611.75,39280312.0,609.969,346716
2025-12-17,613.06,613.65,600.28,600.41,51141040.0,604.86,558521
2025-12-18,609.75,612.93,606.92,609.11,58636294.0,610.164,621960
2025-12-19,611.96,617.62,611.87,617.05,35079908.0,616.089,367908
2025-12-22,621.36,621.65,617.77,619.21,33163724.0,619.442,308210
2025-12-23,618.2,622.41,617.78,622.11,29800844.0,620.641,274334
2025-12-24,622.0,624.28,621.72,623.93,13050804.0,623.116,119658
2025-12-26,624.67,625.52,623.14,623.89,22410378.0,624.2,196757
2025-12-29,620.13,622.78,618.73,620.87,24603590.0,620.492,250408
2025-12-30,619.84,622.18,619.21,619.43,23446216.0,620.49,225492
2025-12-31,619.65,619.96,614.05,614.31,29118649.0,616.872,300567
2026-01-02,620.09,622.85,610.15,613.12,48623518.0,615.042,502847
2026-01-05,619.3,620.81,616.72,617.99,35677639.0,618.759,337623
2026-01-06,619.23,624.03,618.54,623.42,33513392.0,621.787,309472
2026-01-07,623.04,627.94,622.56,624.02,35471131.0,625.392,322852
2026-01-08,623.03,623.42,617.8,620.47,38775888.0,619.907,383095
2026-01-09,621.41,627.89,619.06,626.65,37474231.0,624.753,348106
2026-01-12,622.31,628.85,622.26,627.17,28423459.0,626.636,278907
2026-01-13,627.27,629.47,623.69,626.24,33637757.0,626.211,304801
2026-01-14,622.24,623.45,614.56,619.55,57418956.0,617.844,595734
2026-01-15,626.61,630.0,620.75,621.78,39494561.0,624.56,386448
2026-01-16,625.51,626.08,618.88,621.26,43951527.0,621.893,447403
2026-01-20,610.51,615.06,607.05,608.06,62877884.0,611.226,552607
2026-01-21,609.47,620.42,607.86,616.28,63448228.0,613.626,631576
2026-01-22,622.4,622.46,617.78,620.76,32432862.0,620.35,298398
2026-01-23,619.71,625.4,618.65,622.72,35229994.0,622.673,333742
2026-01-26,623.21,627.61,622.12,625.46,26796934.0,625.985,254377
2026-01-27,628.91,632.05,627.34,631.13,28683440.0,630.747,250015
2026-01-28,635.46,636.6,631.81,633.22,36635388.0,633.887,339880
2026-01-29,632.67,633.67,618.27,629.43,58409673.0,624.965,556713
2026-01-30,625.7,628.26,619.29,621.87,50686529.0,623.766,480576
2026-02-02,618.69,628.49,618.66,626.14,37434647.0,625.928,359106
2026-02-03,628.25,629.98,610.96,616.52,63940843.0,617.388,597760
2026-02-04,615.05,615.1,600.47,605.75,63275391.0,607.266,608938
2026-02-05,600.21,604.81,594.91,597.03,64578997.0,598.98,614066
2026-02-06,600.23,611.41,598.77,609.65,57608287.0,605.888,574066
2026-02-09,607.54,616.46,605.07,614.32,43865438.0,613.078,419708
2026-02-10,615.3,617.02,611.01,611.47,43710070.0,614.209,429308
2026-02-11,616.39,617.52,607.69,613.11,45922087.0,612.563,423724
2026-02-12,614.71,615.81,599.56,600.64,66158578.0,605.574,635960
2026-02-13,600.42,606.48,596.42,601.92,52069290.0,602.571,513915
2026-02-17,598.4,603.95,593.34,601.3,54669423.0,599.39,556343
2026-02-18,602.12,609.78,600.72,605.79,51908493.0,606.215,529480
2026-02-19,602.81,605.82,600.75,603.47,44293589.0,603.003,472416
2026-02-20,600.12,610.35,599.23,608.81,57545732.0,607.002,570431
2026-02-23,606.63,608.01,599.05,601.41,51033069.0,601.966,525622
2026-02-24,602.33,608.99,599.73,607.87,44134932.0,606.397,410496
2026-02-25,611.11,616.83,611.0,616.68,40861535.0,615.094,416523
2026-02-26,615.56,615.59,603.98,609.24,74331683.0,608.558,820225
2026-02-27,602.98,608.32,602.19,607.29,53966874.0,606.042,565452
2026-03-02,598.88,609.92,597.99,608.09,61853470.0,606.546,673104
2026-03-03,596.33,603.96,591.87,601.58,76981740.0,598.472,855562
2026-03-04,604.16,612.88,603.43,610.75,55296445.0,609.768,566653
2026-03-05,607.39,612.76,602.26,608.91,74339882.0,607.035,755814
2026-03-06,600.31,606.0,598.33,599.75,69078074.0,602.443,723761
2026-03-09,594.24,609.27,591.33,607.76,75993667.0,599.728,799074
2026-03-10,607.78,613.29,605.42,607.77,51063304.0,609.616,519519
2026-03-11,608.96,612.43,605.03,607.69,46098808.0,607.964,474561
2026-03-12,602.76,604.14,597.05,597.26,57004198.0,599.775,572257
2026-03-13,599.76,603.6,592.57,593.72,48968231.0,596.38,481666
2026-03-16,600.04,603.86,599.11,600.38,38027275.0,600.92,388766
2026-03-17,603.14,605.9,601.87,603.31,35989911.0,603.825,391714
2026-03-18,601.49,603.16,594.56,594.9,39280944.0,599.395,399943
2026-03-19,589.51,595.8,587.08,593.02,57476351.0,591.035,657478
2026-03-20,591.1,591.17,578.54,582.06,60530627.0,584.603,667285
2026-03-23,590.52,595.08,585.96,588.0,65434240.0,590.342,683879
2026-03-24,584.81,587.93,581.93,583.98,42028784.0,584.83,389524
2026-03-25,589.14,591.37,585.69,587.82,46399795.0,588.615,485675
2026-03-26,582.61,584.63,573.43,573.79,63329477.0,578.935,653477
2026-03-27,570.8,571.02,561.57,562.58,64245307.0,566.056,656252
2026-03-30,567.38,568.05,555.6,558.28,55062881.0,561.479,552171
2026-03-31,564.29,578.64,564.21,577.18,73174388.0,571.736,743342
2026-04-01,581.49,587.74,580.42,584.31,62412984.0,584.594,606168
2026-04-02,573.97,586.05,571.92,584.98,41213365.0,580.732,343309
2026-04-06,586.21,590.61,584.69,588.5,26323701.0,587.451,243428
2026-04-07,585.63,588.98,578.4,588.59,35112617.0,583.681,303198
2026-04-08,608.71,609.9,602.12,606.09,43753851.0,605.558,368940
2026-04-09,605.93,610.5,603.03,610.19,28745695.0,607.427,235444
2026-04-10,611.82,613.67,609.58,611.07,23159809.0,611.397,199861
2026-04-13,609.47,626.74,608.11,617.39,23166799.0,613.04,181890
2026-04-14,620.23,628.6,620.1,628.6,35169953.0,625.267,276114
2026-04-15,629.08,637.83,628.2,637.4,36368500.0,633.285,291894
2026-04-16,639.24,642.18,635.25,640.47,28535862.0,639.183,235804
2026-04-17,645.53,650.0,644.07,648.85,32879476.0,647.833,275058
2026-04-20,648.04,648.76,642.52,646.79,22477081.0,645.822,196181
2026-04-21,648.41,650.2,642.21,644.33,27466932.0,646.433,233129
2026-04-22,650.15,655.33,648.52,655.11,23937062.0,652.644,197147
2026-04-23,653.49,656.92,645.52,651.42,29465235.0,652.021,238580
2026-04-24,658.51,664.51,656.53,663.88,28529703.0,661.533,247314
2026-04-27,663.4,664.43,660.69,664.23,20304083.0,662.851,156421
2026-04-28,657.46,659.64,653.81,657.55,22688697.0,656.758,189499
2026-04-29,658.62,661.72,656.58,661.57,20443927.0,659.446,175079
2026-04-30,665.46,668.9,657.56,667.74,27886149.0,663.736,247011
2026-05-01,669.14,675.97,668.8,674.15,27333856.0,674.058,224414
2026-05-04,674.66,676.73,668.9,672.88,23092672.0,673.118,185714
2026-05-05,677.97,682.78,677.51,681.61,19269868.0,680.973,157823
2026-05-06,687.75,695.93,686.48,695.77,26488917.0,691.969,219029
2026-05-07,696.58,701.24,691.77,694.94,32103232.0,696.062,277760
2026-05-08,699.92,711.23,699.5,711.23,27813943.0,707.585,219909
2026-05-11,710.34,714.59,708.91,713.29,24306511.0,712.678,203222
2026-05-12,708.2,710.18,696.64,707.24,32120781.0,703.262,288877
