Date,Open,High,Low,Close,Volume,average,barCount
2025-11-07,667.91,671.08,661.2,670.97,77805488.0,666.036,716247
2025-11-10,677.21,682.18,675.03,681.44,55972136.0,679.142,541353
2025-11-11,679.94,683.57,678.73,683.0,41811721.0,681.527,400035
2025-11-12,684.82,684.96,680.94,683.38,45320930.0,683.11,440370
2025-11-13,680.51,680.86,670.52,672.04,72681293.0,674.573,736207
2025-11-14,665.39,675.66,663.26,671.93,72015104.0,671.311,727660
2025-11-17,669.7,673.71,662.17,665.67,68985857.0,667.784,722009
2025-11-18,662.1,665.12,655.86,660.08,89196701.0,661.14,935948
2025-11-19,660.78,667.34,658.74,662.63,70882940.0,662.619,737810
2025-11-20,672.91,675.56,651.89,652.53,125925764.0,661.853,1344533
2025-11-21,655.03,664.55,650.85,659.03,85226739.0,657.946,815797
2025-11-24,662.66,670.06,661.59,668.73,54376181.0,667.45,489127
2025-11-25,668.63,676.21,664.48,675.02,61577910.0,671.589,543546
2025-11-26,677.6,681.7,676.72,679.68,51409318.0,680.102,451218
2025-11-28,680.86,683.67,680.5,683.39,29458089.0,682.268,257714
2025-12-01,678.79,682.99,678.74,680.27,43414503.0,680.73,349284
2025-12-02,681.9,683.82,679.32,681.53,46744040.0,681.848,403889
2025-12-03,680.57,684.91,679.69,683.89,41468278.0,683.023,364893
2025-12-04,685.3,685.37,681.34,684.39,44863739.0,683.555,423102
2025-12-05,685.45,688.39,684.58,685.69,46497834.0,686.221,422138
2025-12-08,686.6,686.64,681.57,683.63,40322319.0,683.572,375407
2025-12-09,683.14,685.39,682.59,683.04,41732256.0,683.903,394558
2025-12-10,682.54,688.97,681.31,687.57,65180379.0,685.187,636916
2025-12-11,685.11,689.25,682.16,689.17,61973033.0,686.674,621945
2025-12-12,688.17,688.88,679.17,681.76,78688423.0,682.801,796076
2025-12-15,685.71,685.76,679.25,680.73,66616490.0,681.391,721466
2025-12-16,679.17,681.08,674.98,678.87,72058262.0,678.29,737375
2025-12-17,679.88,680.44,671.19,671.4,74936493.0,674.482,747922
2025-12-18,677.62,680.74,674.9,676.47,83376811.0,677.795,854062
2025-12-19,676.6,681.09,676.47,680.59,68133582.0,679.876,661384
2025-12-22,683.92,685.36,682.68,684.83,47938715.0,684.397,442522
2025-12-23,683.92,688.2,683.87,687.96,46034036.0,686.846,396217
2025-12-24,687.97,690.83,687.8,690.38,25996223.0,689.711,224759
2025-12-26,690.64,691.66,689.27,690.31,32575282.0,690.301,303285
2025-12-29,687.59,689.2,686.07,687.85,44132455.0,687.625,413404
2025-12-30,687.45,688.56,686.58,687.01,34365308.0,687.497,314441
2025-12-31,687.12,687.36,681.71,681.92,51325838.0,684.424,479947
2026-01-02,685.7,686.87,679.82,683.17,69826347.0,682.935,678122
2026-01-05,686.54,689.43,686.37,687.72,54698851.0,687.952,482983
2026-01-06,687.9,692.32,687.78,691.81,55143260.0,690.512,522591
2026-01-07,692.21,693.96,689.32,689.58,60132171.0,691.773,566947
2026-01-08,688.79,690.62,687.49,689.51,52088407.0,689.225,513748
2026-01-09,690.65,695.31,689.18,694.07,58426222.0,693.184,552076
2026-01-12,690.68,696.09,690.63,695.16,49779065.0,694.277,465128
2026-01-13,695.52,696.09,691.35,693.77,61851797.0,693.51,606570
2026-01-14,691.03,691.72,686.04,690.36,70572925.0,688.565,703762
2026-01-15,694.61,695.45,691.25,692.24,60092284.0,693.592,617838
2026-01-16,693.65,694.25,690.1,691.66,54012581.0,692.364,551370
2026-01-20,681.48,684.77,676.57,677.58,81782223.0,680.545,736209
2026-01-21,679.65,688.74,678.13,685.4,96205848.0,683.177,993425
2026-01-22,689.89,691.13,686.92,688.98,55962281.0,689.255,555355
2026-01-23,688.15,690.96,687.16,689.23,48307959.0,689.206,460817
2026-01-26,690.47,694.13,689.92,692.73,44643484.0,692.987,423531
2026-01-27,694.18,696.53,693.57,695.49,40191997.0,695.6,356133
2026-01-28,697.06,697.84,693.94,695.42,46863029.0,695.781,430412
2026-01-29,696.39,697.06,684.83,694.04,81116021.0,690.667,778600
2026-01-30,691.84,694.21,687.12,691.97,65538179.0,691.309,612111
2026-02-02,689.58,696.93,689.42,695.41,63436047.0,694.943,584673
2026-02-03,696.24,696.96,684.03,689.53,83865960.0,689.741,859336
2026-02-04,690.4,691.45,681.76,686.19,81885173.0,686.718,838791
2026-02-05,680.97,683.69,675.79,677.62,83164747.0,679.033,842172
