Date,Adj Close,Close,High,Low,Open,Volume
2024-07-05,491.5502014160156,496.1600036621094,496.6000061035156,491.5899963378906,491.8900146484375,28495900
2024-07-08,492.71923828125,497.3399963378906,497.8999938964844,495.5,496.5299987792969,22109400
2024-07-09,493.14520263671875,497.7699890136719,500.0,496.239990234375,498.8699951171875,25614500
2024-07-10,498.2869873046875,502.9599914550781,503.5199890136719,498.3900146484375,499.7099914550781,28046900
2024-07-11,487.3595275878906,491.92999267578125,503.2799987792969,490.7300109863281,503.07000732421875,49966600
2024-07-12,490.2226867675781,494.82000732421875,499.6199951171875,492.0400085449219,492.510009765625,37109400
2024-07-15,491.5402526855469,496.1499938964844,501.010009765625,494.0899963378906,496.6099853515625,31151400
2024-07-16,491.728515625,496.3399963378906,498.44000244140625,493.1499938964844,497.6199951171875,25950600
2024-07-17,477.29388427734375,481.7699890136719,488.79998779296875,481.70001220703125,488.2799987792969,56268800
2024-07-18,475.0350646972656,479.489990234375,485.7099914550781,476.2699890136719,485.5299987792969,49347400
2024-07-19,470.8245544433594,475.239990234375,481.69000244140625,473.94000244140625,479.1499938964844,42042900
2024-07-22,477.8387756347656,482.32000732421875,483.3500061035156,477.7099914550781,481.1600036621094,40300000
2024-07-23,476.154541015625,480.6199951171875,484.42999267578125,480.1400146484375,481.4100036621094,23282500
2024-07-24,459.0747375488281,463.3800048828125,474.19000244140625,462.510009765625,473.82000732421875,58818600
2024-07-25,454.0122375488281,458.2699890136719,467.94000244140625,455.6300048828125,463.7200012207031,59256800
2024-07-26,458.6685791015625,462.9700012207031,465.92999267578125,459.7699890136719,462.6499938964844,39992100
2024-07-29,459.5899353027344,463.8999938964844,467.9100036621094,461.6199951171875,465.7099914550781,28218500
2024-07-30,453.27911376953125,457.5299987792969,466.55999755859375,454.1499938964844,465.8500061035156,41317200
2024-07-31,466.69329833984375,471.07000732421875,472.7900085449219,466.4100036621094,467.8699951171875,44552100
2024-08-01,455.3893127441406,459.6600036621094,475.54998779296875,455.9800109863281,471.760009765625,56653900
2024-08-02,444.5806579589844,448.75,453.57000732421875,444.4700012207031,450.8900146484375,66323200
2024-08-05,431.32501220703125,435.3699951171875,442.2900085449219,423.45001220703125,424.7099914550781,87483500
2024-08-06,435.44635009765625,439.5299987792969,447.07000732421875,434.55999755859375,437.2300109863281,63164400
2024-08-07,430.7305908203125,434.7699890136719,449.0,434.3699951171875,446.489990234375,54929200
2024-08-08,443.9070129394531,448.07000732421875,448.989990234375,437.1499938964844,441.05999755859375,47890100
2024-08-09,446.22528076171875,450.4100036621094,452.05999755859375,445.6099853515625,446.739990234375,33574000
2024-08-12,447.1862487792969,451.3800048828125,454.3699951171875,448.54998779296875,451.3900146484375,27795000
2024-08-13,458.2821350097656,462.5799865722656,462.8500061035156,455.67999267578125,455.82000732421875,40084500
2024-08-14,458.4308166503906,462.7300109863281,465.1099853515625,458.3999938964844,463.510009765625,34733700
2024-08-15,470.0121765136719,474.4200134277344,474.82000732421875,468.3800048828125,468.760009765625,38280600
2024-08-16,470.61651611328125,475.0299987792969,476.4100036621094,471.6499938964844,472.6199951171875,38383600
2024-08-19,476.79852294921875,481.2699890136719,481.30999755859375,473.3699951171875,475.1700134277344,23737700
2024-08-20,475.79791259765625,480.260009765625,482.94000244140625,478.54998779296875,480.3500061035156,29209300
2024-08-21,478.0171203613281,482.5,484.3699951171875,479.32000732421875,481.04998779296875,25658800
2024-08-22,470.438232421875,474.8500061035156,485.5400085449219,473.80999755859375,484.8399963378906,37739600
2024-08-23,475.54034423828125,480.0,482.739990234375,475.2799987792969,479.239990234375,36061500
2024-08-26,470.92364501953125,475.3399963378906,480.3800048828125,473.239990234375,479.45001220703125,27452600
2024-08-27,472.3304748535156,476.760009765625,477.8399963378906,471.7099914550781,473.69000244140625,27510000
2024-08-28,466.970703125,471.3500061035156,477.0199890136719,467.8900146484375,476.2900085449219,37372400
2024-08-29,466.287109375,470.6600036621094,477.92999267578125,469.3699951171875,473.2799987792969,41081500
2024-08-30,471.844970703125,476.2699890136719,476.8999938964844,470.510009765625,475.0400085449219,33466500
2024-09-03,457.51934814453125,461.80999755859375,473.3299865722656,459.4100036621094,473.20001220703125,44985200
2024-09-04,456.3304138183594,460.6099853515625,464.45001220703125,457.7300109863281,458.6700134277344,32505100
2024-09-05,456.7565002441406,461.0400085449219,465.3599853515625,457.94000244140625,458.9700012207031,34452400
2024-09-06,444.521240234375,448.69000244140625,461.2200012207031,448.19000244140625,460.3299865722656,50624400
2024-09-09,450.2376403808594,454.4599914550781,455.4599914550781,449.82000732421875,453.05999755859375,32981200
2024-09-10,454.3985900878906,458.6600036621094,459.1700134277344,452.2300109863281,456.239990234375,29680300
2024-09-11,464.2660827636719,468.6199951171875,469.3699951171875,451.2799987792969,459.9100036621094,57843000
2024-09-12,468.82330322265625,473.2200012207031,474.0400085449219,466.8500061035156,468.6499938964844,40067800
2024-09-13,470.92364501953125,475.3399963378906,476.5299987792969,472.25,472.4800109863281,29111800
2024-09-16,468.8431091308594,473.239990234375,473.8599853515625,469.8900146484375,473.19000244140625,22585600
2024-09-17,469.0908203125,473.489990234375,477.6000061035156,470.9700012207031,476.2900085449219,30084400
2024-09-18,467.05987548828125,471.44000244140625,478.8299865722656,470.8299865722656,474.70001220703125,39909200
2024-09-19,478.86907958984375,483.3599853515625,486.2300109863281,480.489990234375,482.6099853515625,52782500
2024-09-20,477.9576721191406,482.44000244140625,483.69000244140625,478.29998779296875,482.489990234375,34577700
2024-09-23,479.2245788574219,483.0400085449219,484.1400146484375,481.6000061035156,482.95001220703125,24843000
2024-09-24,481.5361328125,485.3699951171875,486.3299865722656,480.1700134277344,484.4599914550781,25952600
2024-09-25,481.98260498046875,485.82000732421875,487.7900085449219,484.55999755859375,484.739990234375,26549900
2024-09-26,485.603759765625,489.4700012207031,493.70001220703125,485.79998779296875,493.3699951171875,32020200
2024-09-27,482.9052734375,486.75,490.6400146484375,485.55999755859375,490.5,22851100
2024-09-30,484.21484375,488.07000732421875,488.4100036621094,482.9200134277344,485.7799987792969,30281100
2024-10-01,477.4685363769531,481.2699890136719,488.0,477.3999938964844,487.70001220703125,42735400
2024-10-02,478.1432189941406,481.95001220703125,483.8800048828125,477.7200012207031,480.3599853515625,23744000
2024-10-03,477.7860412597656,481.5899963378906,484.54998779296875,478.989990234375,479.739990234375,25337200
2024-10-04,483.4707946777344,487.32000732421875,487.8800048828125,482.3900146484375,487.45001220703125,30686600
2024-10-07,478.29205322265625,482.1000061035156,486.57000732421875,480.8699951171875,485.3900146484375,24975100
2024-10-08,485.43511962890625,489.29998779296875,489.989990234375,483.8500061035156,484.6600036621094,28272000
2024-10-09,489.2547302246094,493.1499938964844,493.7300109863281,487.95001220703125,489.0,24995000
2024-10-10,488.6991271972656,492.5899963378906,494.4700012207031,489.5299987792969,490.8500061035156,25750400
2024-10-11,489.46307373046875,493.3599853515625,494.3900146484375,490.1700134277344,490.739990234375,20644500
2024-10-14,493.5703125,497.5,498.8299865722656,495.260009765625,495.7699890136719,26060100
2024-10-15,486.972900390625,490.8500061035156,498.5,488.67999267578125,497.8299865722656,34784500
